Title,Time,Artist,Album,Genre,Loved,Rating,Plays,Date Added,Last Played
Alma redemptoris mater,2:53,Leonardo García Alarcón & Cappella Mediterranea,Philips: Motets & Madrigaux,Classical,0,,1,16/06/19 17:07,16/06/19 17:50
"Tocca, tocca",3:17,Leonardo García Alarcón & Cappella Mediterranea,Philips: Motets & Madrigaux,Classical,0,,1,16/06/19 17:07,16/06/19 17:44
Agüela (Mi Abuela & The Magnificent Seven & Bust  A Move),3:47,Molotov,Con Todo Respeto,Alternative & Punk,0,,12,30/06/15 19:58,14/06/19 13:07
Mala Vida,2:55,Mano Negra,Musicos Poetas Y Locos,Latin Rock,0,,1,30/06/15 19:58,12/06/19 14:36
"Concerto No. 1 in D Minor, BWV 1052: II. Adagio",8:07,Evgeni Koroliov & Kammerakademie Potsdam,Bach: Concertos for Pianos,Classical,0,,1,10/06/19 14:19,10/06/19 14:09
"Concerto No. 1 in D Minor, BWV 1052: I. Allegro",7:48,Evgeni Koroliov & Kammerakademie Potsdam,Bach: Concertos for Pianos,Classical,0,,1,10/06/19 14:19,10/06/19 14:01
Amateur (Rock Me Amadeus),4:22,Molotov,Viva el Rock Latino 2015,Rock y Alternativo,0,,3,06/03/19 16:38,07/06/19 7:14
Dancin (Krono Remix) [feat. Luvli],3:18,Aaron Smith,Dancin (Krono Remix) [feat. Luvli] - Single,Dance,0,,3,17/05/19 14:19,06/06/19 19:16
Perfect,5:36,The The,Soul Mining,Alternative & Punk,0,,4,30/06/15 19:58,06/06/19 14:27
Anyone’s Ghost,2:54,The National,High Violet,Rock,0,,3,30/06/15 19:58,06/06/19 7:17
There Is A Kingdom,4:53,Nick Cave & The Bad Seeds,The Boatman's Call,Rock,0,,1,30/06/15 19:58,05/06/19 18:52
What You Know,3:11,Two Door Cinema Club,Tourist History,Indie Rock,0,,13,26/06/18 7:17,05/06/19 7:24
No Tengo Nada,3:46,La Portuaria,Huija,Latin Rock,0,,2,30/06/15 19:58,04/06/19 19:20
Come Together,4:41,Spiritualized,Ladies and Gentlemen We Are Floating in Space,Alternative,0,,5,03/04/17 23:50,04/06/19 19:16
Butchie's Tune,2:47,Yo La Tengo,Stuff Like That There,Alternative,0,,4,29/08/16 23:17,04/06/19 19:10
Be Still My Heart (Nobody Remix),3:54,The Postal Service,Give Up (Deluxe 10th Anniversary Edition),Electronic,0,,3,16/02/14 14:25,04/06/19 18:05
Count Me Out,3:38,Blood Red Shoes,Fire Like This,Alternative,0,,1,30/06/15 19:58,04/06/19 18:01
Used to Be My Girl,2:55,The Last Shadow Puppets,Everything You've Come To Expect,Alternative,0,,14,13/11/18 8:14,04/06/19 14:39
The House at Swamp Bottom,1:30,Joe Hisaishi,Spirited Away (Original Soundtrack),Original Score,0,,1,27/09/17 8:45,01/06/19 16:48
"Vivaldi: Violin Concerto In E, Op. 8/1, RV 269, ""The Four Seasons (Spring)"" - 3. Danza Pastorale",4:03,Kenneth Sillito; Arthur Davison: Virtuosi Of England,Favourite Baroque Classics,Other Classical,0,,1,01/07/15 0:58,01/06/19 16:25
Cam Ye O'er Frae France,2:50,Steeleye Span,Parcel Of Rogues,Folk Rock,0,,3,30/06/15 19:58,01/06/19 16:20
"Concerto for 2 Mandolins, Strings and Continuo in G, R. 532: II. Andante",4:42,"Tom Finucane, Philip Pickett & New London Consort","Vivaldi: 14 Concertos (For Mandolin, Flute, Trumpet, Violin, Etc.)",Classical,1,,5,01/11/17 23:57,01/06/19 16:18
Boots of Spanish Leather,4:34,Joan Baez,Baez Sings Dylan,Singer/Songwriter,0,,1,26/12/18 18:14,01/06/19 14:31
Rich Girls,4:00,The Virgins,Daytrotter Session,,0,,3,30/06/15 19:58,01/06/19 14:27
One More Night,2:27,Bob Dylan,John Wesley Harding/Nashville Skyline,Country & Folk,0,,1,30/06/15 19:58,01/06/19 13:19
The Denial Twist,2:36,The White Stripes,Get Behind Me Satan,Rock,0,,1,30/06/15 19:58,01/06/19 13:17
Taama,2:45,Sona Jobarteh,Motherland - The Score,Worldwide,0,,4,31/01/18 0:58,30/05/19 17:51
The Hammer Song,3:50,Nick Cave & The Bad Seeds,Kicking Against the Pricks,Rock,0,,2,30/06/15 21:45,30/05/19 17:48
"Unaccompanied Cello Suite No. 5 in C minor, BWV 1011: Sarabande",3:18,Yo-Yo Ma,"Cello Suiten No. 1,5 & 6",Classical,0,,1,17/09/17 9:51,30/05/19 17:44
24,3:01,Emmy the Great,First Love,Pop,0,,3,20/03/09 20:01,30/05/19 14:37
"Suite for Violoncello Solo No. 2 In D Minor, BWV 1008: III. Courante",2:35,Klaus-Peter Hahn,Bach: the Complete Cello Suites,Classical,0,,2,17/09/17 9:52,30/05/19 14:25
I,2:45,Hookworms,Pearl Mystic,Alternative,0,,4,05/02/18 17:36,30/05/19 7:33
Pitch or Honey,4:27,Neko Case,Hell - On,Alternative,0,,1,01/06/18 6:23,30/05/19 7:30
"It's Never That Easy Though, Is It? (Song For The Other Kurt",2:21,Los Campesinos!,"We Are Beautiful, We Are Doomed",Alternative,0,,3,30/06/15 19:58,30/05/19 7:26
"L'estero Armonico, Op. 3 - Twelve Concertos No. 10 in B Minor, RV 580: III. Allegro",3:20,"Monica Huggett, Christopher Hogwood, Academy of Ancient Music, Catherine Mackintosh, Elizabeth Wilcock, John Holloway & Susan Sheppard",Vivaldi: L'Estro Armonico - 6 Flute Concertos,Classical,0,,1,01/11/17 23:57,30/05/19 7:19
Mr. Bojangles (Live),4:52,Nina Simone,Miss Simone: The Hits,Jazz,0,,1,28/08/17 17:50,29/05/19 18:47
Call Me Names,3:50,Echobelly,Everyone's Got One,Alternative & Punk,0,,1,30/06/15 19:58,29/05/19 17:09
"It's All Over Now, Baby Blue",3:26,Joan Baez,"Farewell, Angelina (Bonus Track Version)",Pop,0,,2,20/08/18 22:48,29/05/19 17:02
The Clock,4:13,Thom Yorke,The Eraser,Alternative,0,,1,30/06/15 19:58,29/05/19 7:36
Go Crystal Tears,3:19,Grace Davidson & David Miller,John Dowland: First Booke of Songes or Ayres,Classical,0,,3,24/12/18 18:04,29/05/19 7:31
Two Kinds of Happiness,3:42,The Strokes,Angles,Alternative,0,,3,29/01/18 9:23,29/05/19 7:28
Rag And Bone,3:48,The White Stripes,Icky Thump,Alternative,0,,1,30/06/15 19:58,29/05/19 7:24
Begging,3:21,The Libertines,Up The Bracket,Alternative,0,,3,30/06/15 19:58,29/05/19 7:21
M1 A1,4:02,Gorillaz,Gorillaz,Alternative,0,,1,14/02/18 17:41,28/05/19 19:09
Go Your Own Way,3:44,Fleetwood Mac,Rumours,Rock,0,,5,10/05/17 15:52,28/05/19 17:50
Shrike,2:53,Cowboy Junkies,Notes Falling Slow,Alternative,0,,4,27/09/17 8:38,27/05/19 18:57
Don't Take My Soul,6:34,Jane Weaver,The Silver Globe,Alternative,0,,4,20/05/17 22:39,27/05/19 16:54
I Shall Be Released (Extended Version),3:59,Joan Baez,Any Day Now,Singer/Songwriter,0,,3,20/08/18 22:48,27/05/19 7:35
"If You See Her, Say Hello (Take 1)",3:57,Bob Dylan,"The Bootleg Series, Vol. 14: More Blood, More Tracks (Sampler)",Rock,0,,1,05/11/18 9:07,27/05/19 7:31
Brainy,3:18,The National,Boxer,Alternative,0,,3,08/09/14 1:22,27/05/19 7:27
Meaningless,2:08,The Magnetic Fields,69 Love Songs,Rock,0,,1,22/02/19 21:07,27/05/19 7:20
If I Had a Tail,4:56,Queens of the Stone Age,...Like Clockwork,Alternative,0,,3,23/08/15 18:38,26/05/19 14:46
Down to You,2:18,Frank Black,Fast Man / Raider Man,Alternative,0,,3,01/07/15 0:58,25/05/19 13:17
Gwan,4:46,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:57
EOS,3:08,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:52
Warning Intruders,3:31,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:49
Rudy,3:53,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:45
When,3:26,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:41
Hold You (feat. Angel Deradoorian),2:34,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:38
Don't Let It Get To You,5:18,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:34
Never Going To Catch Me,3:10,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:29
Wood,5:42,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:26
Thatch Snow,3:04,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,23/05/19 7:20
Half-Light (feat. Kelly Zutrau),3:31,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,22/05/19 22:04
Bike Dream,3:22,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,22/05/19 22:01
Sumer,3:36,Rostam,Half-Light,Alternative,0,,1,22/05/19 21:17,22/05/19 21:56
Wild Charms,1:15,The Kills,Blood Pressures,Alternative,0,,1,27/09/17 8:47,22/05/19 18:44
Southern Rain,4:50,Cowboy Junkies,Black Eyed Man,Rock,0,,1,27/09/17 8:37,22/05/19 18:43
Ratón Vaquero,3:04,Cri-Cri,"Las 100 Clásicas de Cri-Cri, Vol. 1",Pop Latino,0,,2,22/05/19 7:13,22/05/19 16:59
Satellite Of Love,3:44,Lou Reed,Transformer,New Wave,0,,4,30/06/15 19:58,22/05/19 16:56
The Last Goodbye,3:42,The Kills,Blood Pressures,Alternative,0,,6,27/09/17 8:47,22/05/19 14:37
I Found You,3:00,Alabama Shakes,Boys & Girls,Alternative,0,,5,19/01/16 9:30,22/05/19 14:34
"Organ Concerto in F Major, Op. 4, No. 5, HWV 293: II. Allegro",2:14,Amsterdam Baroque Orchestra & Ton Koopman,Handel: Organ Concertos Op. 4 & Op. 7,Classical,0,,1,02/02/18 0:36,22/05/19 13:46
"The Well-Tempered Clavier, Book I: Prelude No. 19 in A Major, BWV 864 (Arr. for Mandolin, Cello, and Double Bass)",1:36,"Chris Thile, Edgar Meyer & Yo-Yo Ma",Bach Trios,Classical,0,,4,16/09/18 11:25,22/05/19 7:53
Higgs Boson Blues,7:51,Nick Cave & The Bad Seeds,Push the Sky Away,Alternative,0,,3,12/06/17 1:47,22/05/19 7:52
Bloodbuzz Ohio,4:36,The National,High Violet,Rock,0,,5,30/06/15 19:58,22/05/19 7:44
I Should Have Known,4:15,Foo Fighters,Wasting Light,Alternative,0,,1,19/10/16 14:06,22/05/19 7:39
The Mercy Seat,7:17,Nick Cave & The Bad Seeds,Tender Prey,Rock,0,,1,01/07/15 0:58,22/05/19 7:31
La vie en rose,3:08,Edith Piaf,The Best of Édith Piaf,French Pop,0,,3,05/04/17 19:16,22/05/19 7:15
Light Years,3:33,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 13:36
Underwater,1:21,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 13:32
Rylan,3:44,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 13:31
So Far So Fast,6:37,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 13:19
Not in Kansas,6:45,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 13:12
Where Is Her Head,4:42,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 13:06
Her Father in the Pool,1:03,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 13:01
I Am Easy to Find,4:31,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 13:00
The Pull of You,3:59,The National,I Am Easy to Find,Alternative,0,,2,17/05/19 13:24,21/05/19 12:51
Oblivions,4:14,The National,I Am Easy to Find,Alternative,0,,3,17/05/19 13:24,21/05/19 12:47
Roman Holiday,3:35,The National,I Am Easy to Find,Alternative,0,,3,17/05/19 13:24,21/05/19 12:43
Quiet Light,4:15,The National,I Am Easy to Find,Alternative,0,,3,17/05/19 13:24,21/05/19 12:39
You Had Your Soul with You,3:26,The National,I Am Easy to Find,Alternative,0,,3,17/05/19 13:24,21/05/19 12:35
Why?,4:20,Meat Puppets,Too High To Die,Alternative & Punk,0,,1,30/06/15 19:58,20/05/19 14:39
Fake Empire,3:25,The National,Boxer,Alternative,0,,8,08/09/14 1:22,20/05/19 14:30
Shanalala,2:46,White Denim,Side Effects,Alternative,0,,2,11/05/19 17:15,20/05/19 7:22
Hallelujah Strike Gold,3:18,White Denim,Side Effects,Alternative,0,,2,11/05/19 17:15,20/05/19 7:19
Why Can't I Be You?,3:15,The Cure,The Cure: Greatest Hits,Pop,0,,3,12/02/18 19:42,19/05/19 15:04
Cair Na Folia (iZem Remix),5:40,Orquestra Imperial,Cair Na Folia - Single,Dance,0,,4,30/11/17 1:11,19/05/19 15:01
The Turnaround Road,5:19,Diane Cluck,Oh Vanille / Ova Nil,Country,0,,1,01/07/15 0:58,19/05/19 14:55
Blue Moon Revisited (Song for Elvis),4:28,Cowboy Junkies,The Trinity Session,Rock,0,100,6,31/03/12 19:47,19/05/19 13:01
Secrets (iTunes Session),3:45,OneRepublic,iTunes Session,Pop,0,,18,13/03/17 8:18,17/05/19 14:34
I Kissed a Girl,3:00,Katy Perry,One of the Boys,Pop,0,,3,13/05/19 18:41,16/05/19 19:14
Dangerous (feat. Sam Martin),3:24,David Guetta,Listen,Dance,0,,26,27/03/17 15:19,16/05/19 14:29
Take Me To Church,4:02,Hozier,Hozier,Singer/Songwriter,0,,20,27/03/17 8:16,16/05/19 14:25
Dernière danse,3:33,Indila,Mini World,French Pop,0,,8,02/07/17 14:12,16/05/19 14:17
Witness Tree,3:02,Rodrigo y Gabriela,Mettavolution,South America,0,,2,11/05/19 17:14,14/05/19 7:50
Electric Soul,3:59,Rodrigo y Gabriela,Mettavolution,South America,0,,2,11/05/19 17:14,14/05/19 7:43
I’ll Wait,2:56,The Strumbellas,Rattlesnake,Alternative,0,,1,29/03/19 0:54,12/05/19 14:27
Salvation,3:24,The Strumbellas,Rattlesnake,Alternative,0,,2,21/02/19 18:56,12/05/19 14:22
Angie,4:32,The Rolling Stones,Honk,Rock,0,,1,11/05/19 17:18,11/05/19 18:41
Wild Horses,5:43,The Rolling Stones,Honk,Pop,0,,1,11/05/19 17:18,11/05/19 18:37
Beast of Burden,4:25,The Rolling Stones,Honk,Rock,0,,1,11/05/19 17:18,11/05/19 18:31
Introduce Me,3:32,White Denim,Side Effects,Alternative,0,,1,11/05/19 17:15,11/05/19 18:26
Head Spinning,2:20,White Denim,Side Effects,Alternative,0,,1,11/05/19 17:15,11/05/19 18:23
So Emotional,3:01,White Denim,Side Effects,Alternative,0,,1,11/05/19 17:15,11/05/19 18:21
Reversed Mirror,3:38,White Denim,Side Effects,Alternative,0,,1,11/05/19 17:15,11/05/19 18:18
Out of Doors,1:05,White Denim,Side Effects,Alternative,0,,1,11/05/19 17:15,11/05/19 18:14
NY Money,6:49,White Denim,Side Effects,Alternative,0,,1,11/05/19 17:15,11/05/19 18:13
Brown Sugar,3:50,The Rolling Stones,Honk,Rock,0,,1,11/05/19 17:18,11/05/19 17:44
Wake Me Up Before You Go-Go,3:51,Wham!,Make It Big,Pop,0,,3,09/05/19 19:12,11/05/19 13:49
Everybody Wants to Rule the World,4:05,Weezer,Weezer (Teal Album),Alternative,0,,5,24/01/19 23:55,09/05/19 19:30
Palo Alto (Remastered),3:52,Radiohead,OK Computer OKNOTOK 1997 2017,Alternative,0,,3,23/06/17 22:46,07/05/19 15:35
A Reminder (Remastered),3:52,Radiohead,OK Computer OKNOTOK 1997 2017,Alternative,0,,2,26/06/17 7:17,07/05/19 15:27
Lull (Remastered),2:26,Radiohead,OK Computer OKNOTOK 1997 2017,Alternative,0,,3,23/06/17 22:46,07/05/19 15:18
Fitter Happier (Remastered),1:57,Radiohead,OK Computer OKNOTOK 1997 2017,Alternative,0,,2,23/06/17 22:46,07/05/19 14:54
The Tourist (Remastered),5:24,Radiohead,OK Computer OKNOTOK 1997 2017,Alternative,0,,3,23/06/17 22:46,07/05/19 14:48
Try,4:08,P!nk,The Truth About Love,Pop,0,,1,04/05/19 12:05,04/05/19 13:40
Linger,4:35,The Cranberries,"Everybody Else Is Doing It, So Why Can't We? (Super Deluxe)",Rock,0,,6,01/02/18 15:35,04/05/19 13:35
Zombie,5:07,The Cranberries,Stars: The Best of 1992-2002,Alternative,0,,1,03/05/19 14:38,04/05/19 12:08
hostage,3:49,Billie Eilish,dont smile at me,Alternative,0,,2,31/03/19 13:29,02/05/19 19:06
&burn,2:59,Billie Eilish & Vince Staples,dont smile at me,Alternative,0,,3,31/03/19 13:29,02/05/19 18:03
COPYCAT,3:13,Billie Eilish,dont smile at me,Alternative,0,,1,31/03/19 13:29,02/05/19 14:38
!!!!!!!,0:14,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Alternative,0,,3,30/03/19 13:49,01/05/19 12:47
Brahms' Lullaby,1:03,Classical Lullabies,Bedtime Mozart: Classical Lullabies for Babies,Children's Music,0,,1,29/04/19 18:43,01/05/19 12:47
Acapella,3:18,Karmin,Acapella - Single,Pop,0,,3,29/04/19 18:41,30/04/19 19:09
The Avengers,2:03,Alan Silvestri,The Avengers (Original Motion Picture Soundtrack),Soundtrack,0,,1,25/04/19 19:03,25/04/19 19:07
A Dog's Life,3:21,Wild Beasts,Present Tense (Bonus Track Version),Alternative,2,,7,26/01/15 1:04,25/04/19 19:05
Dynasty,3:46,Miia,Dynasty - Single,Pop,0,,1,25/04/19 17:50,25/04/19 17:55
What's the Reward,2:49,Adam Green & Binki Shapiro,Adam Green & Binki Shapiro,Pop,0,,1,20/12/17 23:28,25/04/19 17:52
Can't Knock the Hustle,3:41,Weezer,Weezer (Black Album),Alternative,0,,6,24/01/19 22:57,23/04/19 19:07
"The Classical (BBC John Peel Session August 21, 1997)",3:27,Pavement,Brighten the Corners: Nicene Creedence Ed.,Alternative,0,,1,22/07/14 9:29,23/04/19 19:03
Gospel,4:29,The National,Boxer,Alternative,0,,2,08/09/14 1:22,20/04/19 12:46
Opening Song - Merry-Go-Round of Life,2:34,Joe Hisaishi,Howl's Moving Castle (Original Soundtrack),Original Score,0,,13,23/01/18 8:36,18/04/19 19:05
Squalor Victoria,2:59,The National,Boxer,Alternative,0,,1,08/09/14 1:22,18/04/19 19:02
Ashitaka and San,3:12,Joe Hisaishi,Princess Mononoke (Original Soundtrack),Original Score,0,,1,18/04/19 17:49,18/04/19 17:53
Me and My Broken Heart,3:14,Rixton,Let the Road,Pop,0,,16,01/10/16 12:53,16/04/19 19:09
De Onde Vem a Calma,4:10,Los Hermanos,Ventura,MPB,0,,2,30/11/17 0:48,16/04/19 17:49
Erotokritos (Opening),5:06,Xylouris White,Black Peak,Rock,0,,2,15/01/18 1:27,16/04/19 17:45
National Anthem of USSR,3:47,Alexandrov Ensemble,The Red Army Choir,Singer/Songwriter,0,,2,14/04/19 13:07,14/04/19 15:54
Arrow,3:18,Lenka,Attune,Singer/Songwriter,0,,3,14/03/18 19:39,12/04/19 18:55
No Scrubs,3:10,Weezer,Weezer (Teal Album),Alternative,0,,6,24/01/19 23:55,12/04/19 18:52
Alone,2:41,Alan Walker,Alone - Single,Dance,0,,17,28/01/17 14:26,11/04/19 19:23
Spectre,3:51,Alan Walker,NCS: The Best of 2015,Dance,0,,11,28/09/16 20:48,11/04/19 18:27
High,3:12,JPB,High - Single,Dance,0,,12,10/10/17 6:03,11/04/19 18:16
Force,4:00,Alan Walker,NCS: Infinity,Dance,0,,5,29/09/16 17:09,11/04/19 16:57
"Unaccompanied Cello Suite No. 6 in D Major, BWV 1012: Prélude",4:12,Yo-Yo Ma,"Cello Suiten No. 1,5 & 6",Classical,0,,2,17/09/17 9:51,08/04/19 14:23
Echo Home,5:06,The Kills,Echo Home - Non-Electric EP,Alternative,0,,2,11/06/17 0:18,08/04/19 14:19
Slip Inside This House,5:15,Primal Scream,Screamadelica,Alternative,0,,2,28/11/16 17:50,08/04/19 14:07
Hate My Way,4:06,Throwing Muses,Throwing Muses,Alternative & Punk,0,,2,30/06/15 19:58,08/04/19 13:49
Wings Off Flies,4:06,Nick Cave & The Bad Seeds,From Her To Eternity,Alternative & Punk,0,,2,30/06/15 19:58,08/04/19 7:53
Hook And Line,2:03,The Kills,Midnight Boom,Alternative,0,,1,30/06/15 19:58,08/04/19 7:49
Mary's Present,3:05,The Men They Couldn't Hang,Waiting For Bonaparte,Folk Rock,0,,1,01/07/15 0:58,08/04/19 7:47
Shibboleth,2:44,Stephen Malkmus & The Jicks,Wig Out at Jagbags,Alternative,0,,2,11/03/18 11:36,08/04/19 7:38
"Institutionalized (feat. Bilal, Anna Wise & Snoop Dogg)",4:32,Kendrick Lamar,To Pimp a Butterfly,Hip-Hop/Rap,0,,2,07/02/16 14:58,08/04/19 7:35
Outlaw Blues,3:07,Bob Dylan,Bringing It All Back Home,Country & Folk,0,,2,30/06/15 19:58,08/04/19 7:31
Drain You,3:44,Nirvana,Nevermind,Rock,0,,1,30/06/15 19:58,06/04/19 17:51
I Don't Like You Any More,3:07,The Last Shadow Puppets,The Age of the Understatement,Alternative,0,,3,13/11/18 8:14,06/04/19 13:09
Cornerstone,3:18,Arctic Monkeys,Humbug (Bonus Track Version),Alternative,0,,14,25/01/18 8:53,06/04/19 11:05
Why'd You Only Call Me When You're High?,2:41,Arctic Monkeys,AM (Live EP Bonus Edition),Alternative,0,,16,28/07/17 8:09,05/04/19 15:38
Knee Socks,4:18,Arctic Monkeys,AM (Live EP Bonus Edition),Alternative,0,,20,04/08/17 14:45,05/04/19 15:32
Horizonte Distante,3:36,Los Hermanos,4,Brazilian,0,,3,30/11/17 0:48,04/04/19 18:09
100%,2:30,Sonic Youth,Dirty (Deluxe Edition) [Remastered],Alternative,0,,7,28/03/17 1:03,04/04/19 16:41
Sugar Sugar Sugar,5:01,Nick Cave & The Bad Seeds,Tender Prey,Rock,0,,1,30/06/15 19:58,04/04/19 16:38
Wagon Wheel,3:22,Lou Reed,Transformer,New Wave,0,,1,30/06/15 19:58,04/04/19 16:24
Dear Landlord,3:17,Bob Dylan,John Wesley Harding/Nashville Skyline,Country & Folk,0,,1,30/06/15 19:58,04/04/19 16:21
What We Talk About,4:01,Hookworms,Pearl Mystic,Alternative,0,,1,05/02/18 17:36,04/04/19 16:09
To Love Is To Bury,3:32,Cowboy Junkies,The Trinity Revisited,Alternative,0,,4,30/06/15 19:58,04/04/19 15:35
You Ain't Goin' Nowhere,3:01,Joan Baez,Any Day Now,Singer/Songwriter,0,,3,20/08/18 22:48,04/04/19 15:32
I've Got That Milton Pacheco Kinda' Feeling (Melancholic Mix) remix,4:22,Plastilina Mosh,Aquamosh,Electronica/Dance,0,,1,30/06/15 19:58,04/04/19 15:29
Open Up,6:51,Leftfield,Leftism,Pop,0,,3,11/05/17 7:48,04/04/19 15:23
The Electric Mountain,5:43,Jane Weaver,The Silver Globe,Alternative,0,,5,20/05/17 22:39,04/04/19 15:09
Angelus ad Virginem,2:08,"The Soundalive Consort - Roddy and Lucy Skeaping, Robin Jeffrey, Michael Brain, Jeremy Barlow and Ian Gammie",Music Of The Middle Ages,Other Classical,0,,1,01/07/15 0:58,04/04/19 15:03
Saya (Motherland - The Score),3:53,Sona Jobarteh,Motherland - The Score,Worldwide,0,,3,31/01/18 0:58,04/04/19 15:01
Autumn Shade,2:18,The Vines,Highly Evolved,Garage Rock Revival,0,,1,30/06/15 19:58,04/04/19 14:57
Low Red Moon,5:32,Belly,Star,Alternative & Punk,0,,2,30/06/15 19:58,04/04/19 14:52
Gratisfaction,2:59,The Strokes,Angles,Alternative,0,,1,29/01/18 9:23,04/04/19 8:55
Here She Comes Now,2:05,The Velvet Underground,White Light/White Heat (Deluxe Edition),Rock,0,,2,26/05/18 19:19,04/04/19 8:51
O Cometa,2:53,Rodrigo Amarante,Cavalo,Alternative,0,,4,29/11/17 14:46,04/04/19 8:42
Send Me to the 'Lectric Chair,3:21,Bessie Smith,The Best of Bessie Smith,Blues,0,,4,18/02/17 12:01,04/04/19 8:39
My Wild Child,3:52,Cowboy Junkies,Notes Falling Slow,Alternative,0,,2,27/09/17 8:38,03/04/19 17:59
I.D.S.T.,1:49,Arctic Monkeys,Don't Sit Down 'Cause I've Moved Your Chair - Single,Alternative,0,,1,03/04/19 8:12,03/04/19 15:32
You Make Loving Fun,3:34,Fleetwood Mac,Rumours,Rock,0,,4,10/05/17 15:52,03/04/19 15:16
Songbird,3:21,Fleetwood Mac,Rumours,Rock,0,,5,10/05/17 15:52,03/04/19 15:08
Never Going Back Again,2:14,Fleetwood Mac,Rumours,Rock,0,,4,10/05/17 15:52,03/04/19 15:01
Dreams,4:18,Fleetwood Mac,Rumours,Rock,0,,5,10/05/17 15:52,03/04/19 14:58
Second Hand News,2:56,Fleetwood Mac,Rumours,Rock,0,,5,10/05/17 15:52,03/04/19 14:54
Don't Stop,3:13,Fleetwood Mac,Rumours,Rock,0,,5,10/05/17 15:52,03/04/19 14:51
2013,2:27,Arctic Monkeys,Do I Wanna Know? - Single,Alternative,0,,1,03/04/19 8:12,03/04/19 8:16
bellyache,2:59,Billie Eilish,dont smile at me,Alternative,0,,2,31/03/19 13:29,02/04/19 20:07
Back To You (From 13 Reasons Why – Season 2 Soundtrack),3:28,Selena Gomez,Push It,Pop,0,,1,02/04/19 17:51,02/04/19 19:01
Golden Trunks,2:54,Arctic Monkeys,Tranquility Base Hotel & Casino,Alternative,0,,6,11/05/18 12:55,02/04/19 7:16
Byzantine,4:09,Weezer,Weezer (Black Album),Alternative,0,,1,24/01/19 22:57,01/04/19 17:49
Living In L.A.,3:38,Weezer,Weezer (Black Album),Alternative,0,,1,24/01/19 22:57,31/03/19 15:49
